"Order date","Sold-to Party","Ship-to Party","Customer PO No","Sales Order No","Item","Material No","Material Description","Sales UoM","Order Quantity","Delivery Creation Qty","Order Value","Plant","Item Barcode","Order status"
"20230706","2002921577","2002921598","1355820488","115329902","190","82313788","##############540ml","CS","2","2","1,458.14","A673","6.90315E+12","30"
"20230706","2002921600","2002941152","1355819240","115329926","210","82314808","Olay#######300ml##+##","CS","7","7","1,844.64","A680","6.90315E+12","50"
"20230706","2002921603","2002921604","1355819803","115330063","160","82314808","Olay#######300ml##+##","CS","2","2","527.04","A668","6.90315E+12","50"
"20230706","2002921607","2002921609","1355818595","115329998","200","82314808","Olay#######300ml##+##","CS","2","2","527.04","A715","6.90315E+12","50"
"20230706","2002920557","2002921387","1355818714","115329851","240","82314808","Olay#######300ml##+##","CS","12","12","3,162.24","A672","6.90315E+12","30"
"20230706","2002921582","2002921583","1355818284","115329892","140","82314808","Olay#######300ml##+##","CS","1","1","263.5","C816","6.90315E+12","50"
"20230706","2002921582","2002921587","1355817972","115329869","220","82314808","Olay#######300ml##+##","CS","3","3","790.56","C816","6.90315E+12","50"
"20230706","2002921577","2002921595","1355818870","115329885","180","82314808","Olay#######300ml##+##","CS","5","5","1,317.60","A673","6.90315E+12","30"
"20230706","2002921577","2002921598","1355820488","115329902","210","82314808","Olay#######300ml##+##","CS","1","1","263.5","A673","6.90315E+12","30"
"20230706","2002920557","2003175464","1355733614","115330065","10","82315079","###########50ml","CS","4","0","0","A672","6.90315E+12","99"
"20230706","2002921582","2002921587","1355735029","115330022","50","82315079","###########50ml","CS","5","0","0","C816","6.90315E+12","99"
"20230706","2002921577","2002921598","1355735415","115329976","20","82315079","###########50ml","CS","12","0","0","A673","6.90315E+12","99"
"20230706","2002921577","2002942308","1355732733","115330041","40","82315079","###########50ml","CS","9","0","0","A673","6.90315E+12","99"
"20230706","2002921600","2003239281","1355613132","115330059","20","82315080","###########50g","CS","2","0","0","A680","6.90315E+12","99"
"20230706","2002920557","2003175464","1355733614","115330065","20","82315080","###########50g","CS","13","0","0","A672","6.90315E+12","99"
"20230706","2002920557","2003239253","1355612858","115329960","20","82315080","###########50g","CS","4","0","0","A672","6.90315E+12","99"
"20230706","2002920557","2003241653","1355613217","115329971","30","82315080","###########50g","CS","4","0","0","A672","6.90315E+12","99"
"20230706","2002921582","2002921587","1355735029","115330022","80","82315080","###########50g","CS","5","0","0","C816","6.90315E+12","99"
"20230706","2002921582","2003239273","1355613087","115330131","10","82315080","###########50g","CS","6","0","0","C816","6.90315E+12","99"
"20230706","2002921577","2002921598","1355735415","115329976","50","82315080","###########50g","CS","8","0","0","A673","6.90315E+12","99"
"20230706","2002921577","2002942308","1355732733","115330041","60","82315080","###########50g","CS","9","0","0","A673","6.90315E+12","99"
"20230706","2002921577","2003239267","1355613049","115329999","10","82315080","###########50g","CS","8","0","0","A673","6.90315E+12","99"
"20230706","2002921600","2002941152","1355733996","115330151","160","82315678","############-##310mlX12","CS","1","0","0","A680","6.90315E+12","50"
"20230706","2002921603","2002921604","1355735165","115330002","100","82315678","############-##310mlX12","CS","1","0","0","A668","6.90315E+12","50"
"20230706","2002920557","2002921387","1355733192","115329063","190","82315678","############-##310mlX12","CS","1","1","1,185.28","A672","6.90315E+12","30"
"20230706","2002921577","2002921595","1355734788","115329061","200","82315678","############-##310mlX12","CS","1","0","0","A673","6.90315E+12","50"
"20230706","2002921577","2002921598","1355735423","115330096","130","82315678","############-##310mlX12","CS","1","0","0","A673","6.90315E+12","30"
"20230706","2002921577","2002942308","1355732737","115330005","110","82315678","############-##310mlX12","CS","1","0","0","A673","6.90315E+12","40"
"20230706","2002921600","2002921677","1355673321","115329801","90","82315844","PROXBYOLAY##########","CS","2","2","6,528.96","A680","6.90315E+12","50"
"20230706","2002920557","2002921394","1355673617","115329694","110","82315844","PROXBYOLAY##########","CS","1","1","3,264.48","A672","6.90315E+12","50"
"20230706","2002921582","2002921583","1355673677","115329980","150","82315844","PROXBYOLAY##########","CS","2","2","6,528.96","C810","6.90315E+12","50"
"20230706","2002921577","2002921673","1355673500","115330077","100","82315844","PROXBYOLAY##########","CS","2","2","6,528.96","A673","6.90315E+12","50"
"20230706","2002920557","2002921387","1355733188","115329043","190","82316462","###############500GX12","CS","1","1","1,106.30","A672","6.90315E+12","30"
"20230706","2002921582","2002921587","1355735024","115330008","140","82316462","###############500GX12","CS","3","3","3,318.90","C816","6.90315E+12","50"
"20230706","2002921577","2002921595","1355734786","115329040","170","82316462","###############500GX12","CS","3","3","3,318.90","A673","6.90315E+12","50"
"20230706","2002921577","2002942308","1355732724","115329010","110","82316462","###############500GX12","CS","2","2","2,212.60","A673","6.90315E+12","50"
"20230706","2002921600","2002941152","1355819232","115330081","200","82316586","OLAY###########400ML","CS","1","0","0","A680","6.90315E+12","50"
"20230706","2002921603","2002921604","1355819798","115330009","100","82316586","OLAY###########400ML","CS","3","0","0","A668","6.90315E+12","50"
"20230706","2002921607","2002921609","1355818597","115330072","170","82316586","OLAY###########400ML","CS","2","2","889.22","A715","6.90315E+12","50"
"20230706","2002920557","2002921387","1355818714","115329851","230","82316586","OLAY###########400ML","CS","3","3","1,333.83","A672","6.90315E+12","30"
"20230706","2002920557","2002921479","1355819572","115329893","140","82316586","OLAY###########400ML","CS","2","2","889.22","A672","6.90315E+12","30"
"20230706","2002921582","2002921583","1355818284","115329892","130","82316586","OLAY###########400ML","CS","3","3","1,333.83","C816","6.90315E+12","50"
"20230706","2002921577","2002921595","1355818870","115329885","140","82316586","OLAY###########400ML","CS","2","2","889.22","A673","6.90315E+12","30"
"20230706","2002921577","2002921598","1355820488","115329902","180","82316586","OLAY###########400ML","CS","1","1","444.6","A673","6.90315E+12","30"
"20230706","2002921577","2002942308","1355817656","115330029","210","82316586","OLAY###########400ML","CS","2","2","889.22","A673","6.90315E+12","40"
"20230706","2002921600","2002921677","1355806291","115330095","50","82316790","##B#######250##","CS","3","3","448.44","A680","4.90243E+12","50"
"20230706","2002920557","2002921394","1355535659","115328022","50","82316790","##B#######250##","CS","3","3","448.44","A672","4.90243E+12","50"
"20230706","2002920557","2002921394","1355806147","115329761","50","82316790","##B#######250##","CS","4","4","597.92","A672","4.90243E+12","50"
"20230706","2002920557","2003175464","1355535294","115328020","20","82316790","##B#######250##","CS","1","1","149.48","A672","4.90243E+12","30"
"20230706","2002921582","2002921587","1355805939","115329863","60","82316790","##B#######250##","CS","1","1","149.48","C816","4.90243E+12","50"
"20230706","2002921577","2002921673","1355535490","115328017","30","82316791","##B#######500##*3","CS","22","22","3,081.10","A673","6.90315E+12","30"
"20230706","2002921577","2002921673","1355806336","115329739","40","82316791","##B#######500##*3","CS","257","257","35,992.85","A673","6.90315E+12","30"
"20230706","2002921603","2002921604","1355806235","115330088","30","82316792","##B#######500##","CS","13","13","1,820.65","A668","4.90243E+12","50"
"20230706","2002921582","2002921583","1355535765","115328023","10","82316792","##B#######500##","CS","2","2","280.1","C816","4.90243E+12","50"
"20230706","2002921582","2002921583","1355805620","115329854","30","82316792","##B#######500##","CS","5","5","700.25","C816","4.90243E+12","50"
"20230706","2002921582","2002921587","1355805939","115329863","10","82316792","##B#######500##","CS","7","7","980.35","C816","4.90243E+12","50"
"20230706","2002921577","2002921598","1355805892","115330007","10","82316792","##B#######500##","CS","2","2","280.1","A673","4.90243E+12","40"
"20230706","2002921577","2002921673","1355535490","115328017","20","82316792","##B#######500##","CS","1","1","140.05","A673","4.90243E+12","30"
"20230706","2002921577","2002921673","1355806336","115329739","30","82316792","##B#######500##","CS","12","12","1,680.60","A673","4.90243E+12","30"
"20230706","2002921582","2002921587","1355805939","115329863","20","82316794","###############500ML*3","CS","44","44","4,715.04","C816","6.90315E+12","50"
"20230706","2002921611","2002921612","1355535725","115328039","20","82316795","###3D###########*3","CS","1","1","149.48","A716","37000734857","50"
"20230706","2002920557","2002921394","1355535659","115328022","30","82316795","###3D###########*3","CS","12","12","1,793.76","A672","37000734857","50"
"20230706","2002921600","2002941152","1355728190","115329004","70","82317850","############163mm22#","CS","6","6","1,517.10","A680","6.90315E+12","50"
"20230706","2002921611","2002921612","1355728363","115329017","170","82317850","############163mm22#","CS","1","1","252.85","A716","6.90315E+12","30"
"20230706","2002921582","2002921583","1355728000","115329024","40","82317850","############163mm22#","CS","37","37","9,355.45","C816","6.90315E+12","50"
"20230706","2002921577","2002921594","1355728455","115329019","150","82317850","############163mm22#","CS","11","11","2,781.35","A673","6.90315E+12","30"
"20230706","2002921611","2002921612","1355728363","115329017","200","82317941","#######M-L######6#X3###","CS","22","22","5,382.52","A716","6.90315E+12","30"
"20230706","2002920557","2002933514","1355728608","115329022","180","82317941","#######M-L######6#X3###","CS","20","20","4,893.20","A672","6.90315E+12","30"
"20230706","2002921582","2002921583","1355728002","115329026","170","82317941","#######M-L######6#X3###","CS","80","80","19,572.80","C816","6.90315E+12","50"
"20230706","2002921577","2002921594","1355728455","115329019","170","82317941","#######M-L######6#X3###","CS","45","45","11,009.70","A673","6.90315E+12","30"
"20230706","2002921611","2002921612","1355728363","115329017","100","82318111","#########84#####","CS","7","7","4,317.11","A716","6.90315E+12","30"
"20230706","2002920557","2002933514","1355728612","115329006","10","82318111","#########84#####","CS","9","9","5,550.57","A672","6.90315E+12","30"
"20230706","2002921600","2002921678","1355618929","115328786","10","82321408","##############3.8##","CS","15","15","2,671.05","A680","6.90315E+12","50"
"20230706","2002921600","2003224920","1355618606","115328784","10","82321408","##############3.8##","CS","3","3","534.21","A680","6.90315E+12","30"
"20230706","2002921603","2002941104","1355618977","115330100","10","82321408","##############3.8##","CS","15","15","2,671.05","A668","6.90315E+12","50"
"20230706","2002921607","2002921610","1355618810","115330006","10","82321408","##############3.8##","CS","48","48","8,547.36","A715","6.90315E+12","50"
"20230706","2002921611","2002921613","1355618574","115328775","10","82321408","##############3.8##","CS","4","4","712.28","A716","6.90315E+12","50"
"20230706","2002920557","2002921386","1355619190","115328730","20","82321408","##############3.8##","CS","78","78","13,889.46","A672","6.90315E+12","50"
