VBELN,POSNR,MATNR,KDMAT
0115348096,50,000000000080708941,80708941
0115348096,60,000000000080715574,80715574
0115348096,70,000000000080720563,80720563
0115348096,80,000000000080731429,80731429
0115348096,90,000000000082258995,82258995
0115348096,91,000000000082258995,82258995
0115348096,100,000000000080748465,80748465
0115348099,10,000000000082322614,82322614
0115348099,20,000000000080749488,80749488
0115348099,30,000000000080749195,80749195
0115348099,40,000000000080738843,80738843
0115348099,50,000000000082324239,82324239
0115348099,51,000000000082324239,82324239
0115348099,60,000000000080694111,80694111
0115348099,61,000000000080694111,80694111
0115348099,70,000000000080758002,80758002
0115348099,80,000000000080694114,80694114
0115348099,81,000000000080694114,80694114
0115348099,90,000000000080694119,80694119
0115348099,91,000000000080694119,80694119
0115348099,100,000000000080744720,80744720
0115348099,110,000000000080701426,80701426
0115348099,120,000000000080736222,80736222
0115348099,130,000000000080764877,80764877
0115348099,140,000000000080736221,80736221
0115348099,150,000000000080764878,80764878
0115348099,160,000000000080693850,80693850
0115348099,161,000000000080693850,80693850
0115348099,170,000000000080742170,80742170
0115348099,180,000000000080721969,80721969
0115348099,190,000000000080722024,80722024
0115348099,200,000000000080693825,80693825
0115348099,201,000000000080693825,80693825
0115348099,210,000000000080693828,80693828
0115348099,211,000000000080693828,80693828
0115348099,220,000000000080717298,80717298
0115348099,230,000000000080721962,80721962
0115348099,240,000000000080717297,80717297
0115348099,250,000000000080721965,80721965
0115348099,260,000000000080701428,80701428
0115348099,270,000000000080758006,80758006
0115348099,280,000000000080735218,80735218
0115348099,290,000000000080701322,80701322
0115348099,300,000000000080758005,80758005
0115348099,310,000000000080695538,80695538
0115348099,320,000000000080691371,80691371
0115348099,330,000000000080686769,80686769
0115348099,340,000000000080686833,80686833
0115348099,350,000000000080686778,80686778
0115348099,360,000000000080698888,80698888
0115348099,370,000000000082211171,82211171
0115348099,380,000000000082270897,82270897
0115348099,390,000000000080693709,80693709
0115348099,400,000000000080691372,80691372
0115348099,410,000000000082323411,82323411
0115348099,411,000000000082323411,82323411
0115348099,420,000000000080686848,80686848
0115348099,430,000000000082292589,82292589
0115348099,440,000000000080686860,80686860
0115348099,450,000000000080691394,80691394
0115348099,460,000000000082314506,82314506
0115348099,461,000000000082314506,82314506
0115348099,470,000000000080727623,80727623
0115348099,480,000000000082286893,82286893
0115348099,490,000000000080716675,80716675
0115348099,500,000000000080695907,80695907
0115348099,510,000000000082314647,82314647
0115348099,520,000000000080721165,80721165
0115348099,530,000000000080742348,80742348
0115348099,540,000000000080695885,80695885
0115348099,550,000000000080720525,80720525
0115348099,560,000000000080724545,80724545
0115348099,570,000000000080760348,80760348
0115348099,580,000000000080685835,80685835
0115348099,590,000000000080742346,80742346
0115348099,600,000000000080713458,80713458
0115348099,601,000000000080713458,80713458
0115348099,610,000000000080742349,80742349
0115348099,620,000000000080695901,80695901
0115348099,630,000000000080695899,80695899
0115348099,640,000000000080724543,80724543
0115348099,650,000000000080726911,80726911
0115348099,660,000000000080721164,80721164
0115348099,670,000000000080686219,80686219
0115348099,680,000000000080695892,80695892
0115348099,690,000000000082281872,82281872
0115348099,700,000000000080686225,80686225
0115348099,701,000000000080686225,80686225
0115348099,710,000000000080716987,80716987
0115348099,711,000000000080716987,80716987
0115348099,720,000000000080716677,80716677
0115348099,730,000000000080695890,80695890
0115348099,740,000000000080709661,80709661
0115348099,750,000000000080707105,80707105
0115348099,760,000000000082301706,82301706
0115348099,770,000000000082323421,82323421
0115348099,780,000000000080348867,80348867
0115348099,790,000000000080687180,80687180
0115348099,800,000000000082316790,82316790
0115348099,810,000000000080745953,80745953
0115348099,820,000000000080751780,80751780
0115348099,830,000000000080725125,80725125
0115348099,840,000000000080719968,80719968
0115348099,850,000000000080764880,80764880
0115348099,860,000000000080713977,80713977
0115348099,870,000000000080745954,80745954
0115348099,880,000000000080713975,80713975
0115348099,890,000000000080751313,80751313
0115348099,900,000000000080751770,80751770
0115348099,910,000000000082325565,82325565
0115348099,911,000000000082325565,82325565
0115348099,920,000000000080740760,80740760
0115348099,930,000000000080713970,80713970
0115348099,940,000000000080752894,80752894
0115348099,950,000000000080725127,80725127
0115348099,960,000000000080745948,80745948
0115348099,970,000000000080745944,80745944
0115348099,980,000000000080752306,80752306
0115348099,990,000000000080737736,80737736
0115348099,1000,000000000080742026,80742026
0115348099,1010,000000000082325519,82325519
0115348099,1011,000000000082325519,82325519
0115348099,1020,000000000080741546,80741546
0115348099,1030,000000000080751768,80751768
0115348099,1040,000000000082325521,82325521
0115348099,1041,000000000082325521,82325521
0115348099,1050,000000000080745853,80745853
0115348099,1060,000000000082325518,82325518
0115348099,1061,000000000082325518,82325518
0115348099,1070,000000000080741548,80741548
0115348099,1080,000000000080751773,80751773
0115348099,1090,000000000080741547,80741547
0115348099,1100,000000000080745943,80745943
0115348099,1110,000000000080713972,80713972
0115348099,1120,000000000080725122,80725122
0115348099,1130,000000000080713976,80713976
0115348099,1140,000000000082325533,82325533
0115348099,1141,000000000082325533,82325533
0115348099,1150,000000000080751765,80751765
0115348099,1160,000000000080713973,80713973
0115348099,1170,000000000080751315,80751315
0115348099,1180,000000000080725121,80725121
0115348099,1190,000000000080742024,80742024
0115348099,1200,000000000080741553,80741553
0115348099,1210,000000000080721760,80721760
0115348099,1220,000000000080691668,80691668
0115348099,1230,000000000080711924,80711924
0115348099,1240,000000000080745950,80745950
0115348099,1250,000000000080740618,80740618
0115348099,1260,000000000080745949,80745949
0115348099,1270,000000000080737957,80737957
0115348099,1280,000000000082326949,82326949
0115348099,1290,000000000080747117,80747117
0115348099,1300,000000000080741455,80741455
0115348099,1310,000000000082326936,82326936
0115348099,1311,000000000082326936,82326936
0115348099,1320,000000000080749204,80749204
0115348099,1330,000000000080741461,80741461
0115348099,1340,000000000080715459,80715459
0115348099,1350,000000000082326904,82326904
0115348099,1351,000000000082326904,82326904
0115348099,1360,000000000080741463,80741463
0115348099,1370,000000000082326891,82326891
0115348099,1380,000000000082326899,82326899
0115348099,1381,000000000082326899,82326899
0115348099,1390,000000000080741454,80741454
0115348099,1400,000000000080727511,80727511
0115348099,1401,000000000080727511,80727511
0115348099,1410,000000000080741469,80741469
0115348099,1420,000000000080736978,80736978
0115348099,1430,000000000080741458,80741458
0115348099,1440,000000000080698830,80698830
0115348099,1441,000000000080698830,80698830
0115348099,1450,000000000080741470,80741470
0115348099,1460,000000000080736983,80736983
0115348099,1461,000000000080736983,80736983
0115348099,1470,000000000080736985,80736985
0115348099,1471,000000000080736985,80736985
0115348099,1480,000000000080700014,80700014
0115348099,1490,000000000080692124,80692124
0115348099,1491,000000000080692124,80692124
0115348099,1500,000000000080764874,80764874
0115348099,1510,000000000082300206,82300206
0115348099,1511,000000000082300206,82300206
0115348099,1520,000000000080710877,80710877
0115348099,1530,000000000080738394,80738394
0115348099,1540,000000000080739137,80739137
0115348099,1541,000000000080739137,80739137
0115348099,1550,000000000080764876,80764876
0115348099,1560,000000000080718081,80718081
0115348099,1570,000000000080738857,80738857
0115348099,1580,000000000080701112,80701112
0115348099,1590,000000000080739138,80739138
0115348099,1591,000000000080739138,80739138
0115348099,1600,000000000080691421,80691421
0115348099,1610,000000000080738611,80738611
0115348099,1620,000000000080691402,80691402
0115348099,1630,000000000080740685,80740685
0115348099,1640,000000000080731168,80731168
0115348099,1650,000000000080738396,80738396
0115348099,1660,000000000080691427,80691427
0115348099,1670,000000000080739136,80739136
0115348099,1671,000000000080739136,80739136
0115348099,1680,000000000080739141,80739141
0115348099,1690,000000000080738610,80738610
0115348099,1700,000000000080708708,80708708
0115348099,1710,000000000082309317,82309317
0115348099,1711,000000000082309317,82309317
0115348099,1720,000000000080708707,80708707
0115348099,1730,000000000080704604,80704604
0115348099,1740,000000000080694650,80694650
0115348099,1750,000000000080710509,80710509
0115348099,1760,000000000080735655,80735655
0115348099,1770,000000000080710505,80710505
0115348101,10,000000000080704501,80704501
0115348101,20,000000000080710693,80710693
0115348101,30,000000000080762230,80762230
0115348101,40,000000000080708941,80708941
0115348101,50,000000000080715574,80715574
0115348101,60,000000000080720563,80720563
0115348101,70,000000000082258995,82258995
0115348101,71,000000000082258995,82258995
0115348102,10,000000000082311861,82311861
0115348102,20,000000000080750106,80750106
0115348102,30,000000000080760869,80760869
0115348102,31,000000000080760869,80760869
0115348102,40,000000000080683081,80683081
0115348102,50,000000000080750105,80750105
0115348102,60,000000000080696694,80696694
0115348102,70,000000000080682899,80682899
0115348102,80,000000000082311860,82311860
0115348102,90,000000000080721024,80721024
0115348102,100,000000000080750107,80750107
0115348102,110,000000000080720907,80720907
0115348102,120,000000000080750108,80750108
0115348102,130,000000000080754686,80754686
0115348102,140,000000000080696683,80696683
0115348102,141,000000000080696683,80696683
0115348102,150,000000000080696697,80696697
0115348102,160,000000000080750103,80750103
0115348102,170,000000000082304645,82304645
0115348102,180,000000000080696695,80696695
0115348102,190,000000000080696693,80696693
0115348102,200,000000000082297612,82297612
0115348104,10,000000000080689367,80689367
0115348104,20,000000000080686834,80686834
0115348104,30,000000000080730259,80730259
0115348104,40,000000000080694427,80694427
0115348104,50,000000000080727849,80727849
0115348104,60,000000000080691983,80691983
0115348104,70,000000000080691393,80691393
0115348104,80,000000000080691371,80691371
0115348104,90,000000000080694862,80694862
0115348104,100,000000000082296273,82296273
0115348104,110,000000000082331633,82331633
0115348104,111,000000000082331633,82331633
0115348104,120,000000000080701075,80701075
0115348104,130,000000000082283387,82283387
0115348104,140,000000000082211169,82211169
0115348104,150,000000000082211171,82211171
0115348104,160,000000000082296276,82296276
0115348104,170,000000000082296277,82296277
0115348104,180,000000000082296298,82296298
0115348104,190,000000000080685974,80685974
0115348108,10,000000000080689367,80689367
0115348108,20,000000000080686834,80686834
0115348108,30,000000000082284850,82284850
0115348108,31,000000000082284850,82284850
0115348108,40,000000000080695876,80695876
0115348108,50,000000000080730259,80730259
0115348108,60,000000000080727849,80727849
0115348108,70,000000000080691983,80691983
0115348108,80,000000000080691393,80691393
0115348108,90,000000000080691371,80691371
0115348108,100,000000000080694862,80694862
0115348108,110,000000000082296273,82296273
0115348108,120,000000000082331633,82331633
0115348108,121,000000000082331633,82331633
0115348108,130,000000000080701075,80701075
0115348108,140,000000000082283387,82283387
0115348108,150,000000000082211169,82211169
0115348108,160,000000000082211171,82211171
0115348108,170,000000000082296275,82296275
0115348108,180,000000000082296276,82296276
0115348108,190,000000000082296277,82296277
0115348108,200,000000000082296298,82296298
